Date,return_1d,return_5d,return_10d,return_20d,volatility_5d,volatility_10d,volatility_20d,trend_10d,trend_20d,trend_60d,volume_ratio_20d,forward_return_5d,regime
2006-02-24,0.002556381515516959,0.001935604691731596,0.023731931874444223,0.01609590965129959,0.060593790121528796,0.07311384810965192,0.09984249973259844,0.008478583900557002,0.013243849044370481,0.01876884010709201,0.609195493688633,-0.005022626718725665,HighVol
2006-02-27,0.00038669932890833536,0.005046453159849085,0.02226814847257197,0.007157408355023431,0.05426277510808133,0.07376006248023018,0.09472182348725906,0.006656307394053762,0.01327071769542254,0.018623531655579395,0.6090652351999097,-0.009964729900866831,LowVol
2006-02-28,-0.009501367857796317,-0.002023867367121013,0.014397193285182963,-0.001635208885543249,0.09228958514861682,0.09307875192597444,0.10098277303619477,-0.004317352637978167,0.0037257588184105295,0.00848481176670246,1.221407583468275,-0.0020274518312312084,HighVol
2006-03-01,0.008890409639021879,0.0007739786404241666,0.012680848399140965,0.014666871743300947,0.10589914734696575,0.08866087382233452,0.10192181017498066,0.003272673170837903,0.011908690787582499,0.01700434197799572,0.8148449684475737,-0.008734599924611564,HighVol
2006-03-02,-7.712329756548453e-05,0.002169296170041468,0.009048664336820611,0.007555196053547153,0.10499668229310297,0.08794462293400303,0.09924113531536344,0.0022936166813243286,0.011446943721946434,0.016502533593288016,1.018370529568696,-0.015306032615020726,HighVol
2006-03-03,-0.004638319235200861,-0.005022626718725665,-0.003096743846835559,0.014657151535098167,0.1082801840904529,0.08352351705509346,0.09078913325513122,-0.0020460704757570003,0.006023999090265075,0.011410498944180336,1.2433274000631298,-0.001320413723880809,LowVol
2006-03-06,-0.004582272250636676,-0.009964729900866831,-0.004968563283712979,0.015047142098024269,0.11003799241362698,0.0855422488889091,0.09047984189026102,-0.006125973534513052,0.0006713726524885111,0.0065099431702382304,0.9977322137521981,0.005149410668058074,LowVol
2006-03-07,-0.0015603749372924414,-0.0020274518312312084,-0.0040472159047525436,0.01082138168743807,0.08810601164434806,0.08506216664904916,0.09056024944633541,-0.007276477217099675,-0.0014240885035076145,0.004603489967091257,1.0574831712924253,0.01726952342609711,LowVol
2006-03-08,0.0021098850646166234,-0.008734599924611564,-0.007967381677961627,0.02199550151581664,0.04634794967276538,0.07872512766185179,0.0835559213623088,-0.004386474111864991,-0.00039362458088076924,0.006340671034068546,1.1459824057049277,0.01965068415411908,LowVol
2006-03-09,-0.0067059493206976795,-0.015306032615020726,-0.013169939762909588,0.006002535585595936,0.05445948323955851,0.08419220350550081,0.08233710155406986,-0.00975607826373226,-0.007390963668924444,-0.0006321158910941316,0.970233682840358,0.028654055661824884,LowVol
2006-03-10,0.009498813302525333,-0.001320413723880809,-0.006336408497357171,0.01724514816229905,0.10126559498311352,0.09902986490764017,0.08811772468530686,0.00028770558529478407,0.0011872688991281244,0.008490562300119242,1.0435808721349995,0.01982651732537022,LowVol
2006-03-13,0.0018664205870484452,0.005149410668058074,-0.0048666317192646025,0.017293145875621585,0.09396207321678346,0.09972633510244155,0.08812463806681778,0.0026460568643980054,0.00220147232483181,0.010083511821035618,0.7976946379231324,0.01628982471978868,LowVol
2006-03-14,0.010478831084637541,0.01726952342609711,0.015207058467971102,0.029823190713216707,0.1103933486330216,0.09950005641196741,0.09377569245370986,0.011617356259988387,0.011220548340720615,0.020262179893240972,1.2070369449108334,-0.0005736308691758341,LowVol
2006-03-15,0.004455561061516677,0.01965068415411908,0.010744443365176215,0.023561540421764393,0.10985464200225348,0.09256043531572669,0.08822797604122373,0.015028282507651536,0.014540046315250521,0.024273924495660237,0.9533249454482483,0.001059071623117358,LowVol
2006-03-16,0.002064696836499458,0.028654055661824884,0.012909443136291499,0.02207492069082795,0.0648357131481316,0.09243215621409831,0.08786567592303593,0.01580720132731739,0.015519853968877895,0.0257633484871016,1.191040873868149,-0.003072475364189753,LowVol
2006-03-17,0.000835658351661106,0.01982651732537022,0.01847992439591639,0.015325952956917632,0.06172486829633117,0.0864803331654838,0.08456885107306002,0.01478411396855206,0.015589438723476068,0.02589378288209354,0.8703702084639982,-0.0031393841133980915,LowVol
2006-03-20,-0.0016079875610779393,0.01628982471978868,0.02152311838503973,0.016447616125567777,0.07298101081555873,0.08143133749995578,0.08405572986442769,0.010994209728449666,0.013125250823549761,0.023563724639550587,0.8342016350450967,-0.0029908418832935713,LowVol
2006-03-21,-0.006288201780503044,-0.0005736308691758341,0.01668598622518802,0.012571238531598361,0.06491201029934779,0.09041564127197656,0.08707504156622485,0.002983132021900259,0.0061257353846095874,0.016587546330655067,1.5383288085615323,-0.002854685102050225,LowVol
2006-03-22,0.006096479440895752,0.001059071623117358,0.020730567259198862,0.012598017239482395,0.07275184127762192,0.09313174350927705,0.08709709926799805,0.007033951359145085,0.011622551317246765,0.022224916370120473,0.9040057219343796,-0.002684602040087025,LowVol
2006-03-23,-0.0020710005430657485,-0.003072475364189753,0.025493541417529908,0.011987853249808333,0.07206713055748881,0.0832896998288656,0.08731631675655137,0.0024439983723671954,0.008924208961099467,0.019594661866725094,0.8157990163780943,-0.0023828635240540352,LowVol
2006-03-24,0.0007684873082216548,-0.0031393841133980915,0.016624890158456918,0.010183139565832056,0.07198394687448734,0.07383950833199122,0.08701794928303581,0.0015712274200061493,0.009185966311208826,0.01968076037078892,0.7505345986180945,-0.0029181793008914436,LowVol
2006-03-27,-0.001459217137527502,-0.0029908418832935713,0.013250262546451674,0.008319146679190093,0.07186301223772933,0.07544878450888194,0.08730195479627813,-0.0011965599460517229,0.007294605007474697,0.017559575244201486,0.5665588643389144,-0.0022302838034650163,LowVol
2006-03-28,-0.006152495303960115,-0.002854685102050225,-0.0034266784357297464,0.011728270332918456,0.07118847428266974,0.06433953448693513,0.08295072016598584,-0.007002761934073343,0.0005166782777217271,0.010702391728351524,1.4203450310921486,0.01037010836774388,LowVol
2006-03-29,0.006268089302865709,-0.002684602040087025,-0.0016283736028097628,0.009098573794413811,0.07220312943352897,0.06861993250429756,0.07994067441648538,-0.0006156909448861159,0.00633124547211783,0.016240960422655437,1.052604647015646,0.007536660290865305,LowVol
2006-03-30,-0.0017690763814430799,-0.0023828635240540352,-0.005448017598769894,0.007391094664124909,0.07182780415311743,0.0678426660004574,0.08031757378030333,-0.0018382023010067305,0.004180915061079871,0.013967434737381046,1.1975842539706674,0.008243776370876255,LowVol
2006-03-31,0.00023148053414967507,-0.0029181793008914436,-0.006048402128552288,0.01231974825331239,0.07134456077412217,0.06756739078558396,0.07811154525524833,-0.0010002121378261952,0.003799864558978072,0.013801653863141583,1.077409485410679,-0.0022343143876054627,LowVol
2006-04-03,-0.0007703150893022537,-0.0022302838034650163,-0.005214455260547535,0.016196431786605903,0.07097409342914172,0.0673474052301286,0.07588195924648546,-0.001247158161484685,0.002225517083846107,0.01264451057318472,1.051403427805128,7.686056742373104e-05,LowVol
2006-04-04,0.0063983649940293486,0.01037010836774388,0.007485819871829502,0.024296714384283158,0.06277195416967032,0.06700543635752705,0.07781261605849223,0.004393104712807849,0.007432965631443134,0.01877536243487743,0.9407178020802984,-0.014706466971775689,LowVol
2006-04-05,0.003446144790804073,0.007536660290865305,0.004831825317185956,0.02566255905610726,0.05338151370394002,0.062240083239980995,0.07816081512343279,0.007366182902541096,0.009627883888521094,0.021920725169319866,0.8807530028142668,-0.01625814831274419,LowVol
2006-04-06,-0.0010684913154354048,0.008243776370876255,0.005841269052807796,0.0314837251048663,0.050843914423432245,0.06128158153751269,0.07290706250356134,0.005702101253665104,0.006999147414953777,0.020499714205481023,1.0063879675998626,-0.016505126447524,LowVol
2006-04-07,-0.01016334309694833,-0.0022343143876054627,-0.005145973558499328,0.011393365354789298,0.09942579163931711,0.08159202811548753,0.07775976485845475,-0.004006335640123315,-0.0037946286463912404,0.010030606116032903,1.3700715016194447,-0.0067927053191313425,LowVol
2006-04-10,0.0015442510011018928,7.686056742373104e-05,-0.0021535946569198883,0.011068132194909097,0.10028304661657642,0.08199940575623196,0.07769734909242301,-0.002253465028015156,-0.0028008214740411486,0.011399758806809546,0.7114821646381714,0.007399542812865478,LowVol
2006-04-11,-0.008478408233360435,-0.014706466971775689,-0.004488866260235924,-0.007900162794750809,0.09631407779984759,0.08737899936821689,0.07468695015799928,-0.010271269072364086,-0.010866088669883367,0.002763508733256259,1.245070025076909,0.01795719574388599,LowVol
2006-04-12,0.0018658759598972896,-0.01625814831274419,-0.008844020162670607,-0.01045799239650469,0.09016597242582203,0.08044067250698937,0.07300722064458749,-0.007546458654674737,-0.00850128002275996,0.004496428532999142,0.7425766194064678,0.01745765826415191,LowVol
2006-04-13,-0.0013192829640417125,-0.016505126447524,-0.008397414648054102,-0.01379968298403722,0.08979877901138313,0.0803325200300114,0.07240673462918343,-0.00802316668376768,-0.009122891569323888,0.0029892981198718083,0.8920752004237077,0.01895780318332463,LowVol
2006-04-17,-0.00038829421902475403,-0.0067927053191313425,-0.009011842667511538,-0.015005737547691411,0.06662493260418499,0.0801629887910771,0.07219592104393878,-0.007513387548980788,-0.008759777585176098,0.002488109244642933,1.104964545846221,0.01748785464104108,LowVol
2006-04-18,0.015855628496521668,0.007399542812865478,0.007476972113348523,0.002223528516231532,0.14138571519662413,0.11621742987981729,0.09303542195926458,0.00746927161887001,0.006844493087887038,0.01769212879180171,1.5314295682298347,-0.00252494141704096,LowVol
2006-04-19,0.0019128421043717037,0.01795719574388599,0.002986641865997175,0.010494819200857153,0.11116658444545009,0.11224766437231413,0.0900409436214667,0.009093095271230478,0.008242264454829229,0.01897356452181076,1.4441298848124844,-0.0042001168619407725,LowVol
2006-04-20,0.0013742348999379317,0.01745765826415191,0.0009156807541559342,0.0057519304807922556,0.11169918458657277,0.11110841663213518,0.08770401081816234,0.010386423022855196,0.009336425847684904,0.019701907190628365,1.383834150038254,-0.0007624254717285561,LowVol
2006-04-21,0.0001531771342910826,0.01895780318332463,0.002139775797092458,0.007993543856043672,0.10814003755726047,0.11091359887757918,0.08726031692657689,0.010323192213715249,0.009087124837951821,0.019198731584204598,1.1404735806351582,0.002439657874099055,LowVol
2006-04-24,-0.00183033408090294,0.01748785464104108,0.010576359478669417,0.005375960253947598,0.11205675289807014,0.09591145486346088,0.08760661935802515,0.007410706069727713,0.006968985133998462,0.01679930166747523,0.8223361486647742,-0.0038957994534013496,LowVol
2006-04-25,-0.004125063582331667,-0.00252494141704096,0.0048559179837091015,0.002691865647765024,0.039425094315710084,0.09928781546994869,0.08881234857452384,0.002768912236981169,0.0026802034288304633,0.01229841346282634,1.2687445189760924,0.007747389616017619,LowVol
2006-04-26,0.00023021377539134136,-0.0042001168619407725,0.013681656561308264,0.009131375174550094,0.03442151748821103,0.08596296595123835,0.08563876172836221,0.0016437898663415051,0.002456165284114409,0.012208072235732725,1.0230039150632864,0.0037578501420725274,LowVol
2006-04-27,0.004831170017110198,-0.0007624254717285561,0.016681922629085966,0.007690367206331761,0.05245388170967394,0.08771018308883656,0.08449231114710852,0.004823478040333784,0.0069121755288441555,0.016567553847331995,1.8066943073104307,0.0025185825701079523,LowVol
2006-04-28,0.003358194552986804,0.002439657874099055,0.021443711611235372,0.012866225225188543,0.05823073069398169,0.08638033563470544,0.084709212852676,0.006068463021603021,0.009645715800942867,0.01950831948817,0.8194279347164706,0.007986276483502808,LowVol
2006-05-01,-0.008138804894444962,-0.0038957994534013496,0.013523926013088161,0.004390207852099426,0.08510692691794844,0.10035668165926102,0.09028841206118075,-0.003446661149611341,0.0012092785529023153,0.010687894375095208,0.9520168997966921,0.015030467025265892,LowVol
2006-05-02,0.0075154456815023085,0.007747389616017619,0.0052028864940611985,0.012718760444634603,0.09565511859089235,0.07109956159727936,0.09378811878502297,0.0035213630904926685,0.008095249013059469,0.017546240250779777,0.7253852687511504,0.009438221668445879,LowVol
2006-05-03,-0.003729566187333222,0.0037578501420725274,-0.00045805012961464,0.002527223704688719,0.10297214434296957,0.07361992248909524,0.09243356337019422,-0.00017552843493018333,0.004208369221001096,0.013124615304943354,0.8952412072986652,0.012682557862093491,LowVol
2006-05-04,0.003590577294348307,0.0025185825701079523,0.0017542368668752584,0.0026715239419685677,0.10022767680843056,0.07562227087962377,0.09250342943355298,0.0032381352120918194,0.0076787647426117545,0.015926554342724053,0.6353627963103975,-0.0031211106695615554,LowVol
2006-05-05,0.008830467674596054,0.007986276483502808,0.010445418139909624,0.012607544789928316,0.11624276446453277,0.08718064085074731,0.09732279671030131,0.011039397841908327,0.015934107263533726,0.024052670976734136,0.9232896669718326,-0.024750578911463594,HighVol
2006-05-08,-0.0012073025393939396,0.015030467025265892,0.01107611188664337,0.021769616306251738,0.08611859808165068,0.08665817389323589,0.08896496899234774,0.008702906164534951,0.013611895866282753,0.021967288217539682,0.459814292421651,-0.02160738156608455,LowVol
2006-05-09,0.0019646038535232613,0.009438221668445879,0.01725873286501134,0.022198457840015617,0.07623087903123248,0.08159045059661138,0.08900579795372288,0.008954533589297098,0.014484507065027019,0.023121674503027823,0.4615877434419771,-0.024958216052195725,LowVol
2006-05-10,-0.0005275512866719234,0.012682557862093491,0.016488067156029906,0.030395307789526704,0.06372405915989533,0.08206632358124862,0.08182667046410866,0.006775452087669276,0.012435208866149683,0.021709540012854633,1.0015687481899733,-0.04300309576068895,LowVol
2006-05-11,-0.01207120408217277,-0.0031211106695615554,-0.0006103888743853592,0.016061351294724524,0.11971144093541405,0.10450830207886305,0.09493044105442033,-0.005317115133941619,-0.0005761898206616545,0.008895938728579855,1.2187201585923793,-0.03619686217068774,LowVol
2006-05-12,-0.013058316204343057,-0.024750578911463594,-0.01696196739427447,0.0041180166797989415,0.11163894702043257,0.12078077453387208,0.10682886883262066,-0.016640307751481287,-0.013826447498016314,-0.004476404429199166,1.3451455886398684,-0.01655821719863848,HighVol
2006-05-15,0.002011774024361479,-0.02160738156608455,-0.0069016835769498686,0.006528904578077865,0.1204812158885697,0.11625344593636217,0.10698511242085436,-0.013986812884729138,-0.012159079212844426,-0.0025826857502274647,1.2145798787693773,-0.026023300458461573,HighVol
2006-05-16,-0.001466960822250063,-0.024958216052195725,-0.015755555559299417,-0.01063464343246412,0.11128754792403889,0.10691886255831748,0.09000246023586116,-0.01387905850262161,-0.013085005910596914,-0.004174999728485451,0.918324081016042,-0.032016731798101716,LowVol
2006-05-17,-0.019024563831060104,-0.04300309576068895,-0.03086592714882952,-0.031309839136512974,0.1383937387670053,0.1384907718531639,0.11078481158403215,-0.029649985423946368,-0.030343506894499717,-0.02297829164315579,2.0525826743646935,-0.005360537219283645,HighVol
2006-05-18,-0.00504498056408309,-0.03619686217068774,-0.039204998427523674,-0.03751953641425576,0.13665932640348366,0.1335119224869265,0.1108684721187361,-0.030726918201593456,-0.03341781604523664,-0.02758929722492154,1.2445113232857925,0.012043537013642913,HighVol
2006-05-19,0.007051804395421968,-0.01655821719863848,-0.040898970648693966,-0.030880759358701937,0.15655547754626933,0.12896208864646333,0.11517290941933207,-0.019811838418294703,-0.025089722506840495,-0.02054732284207883,1.6974382023208356,0.010070458730997434,HighVol
2006-05-22,-0.007632035130714088,-0.026023300458461573,-0.04706838664193125,-0.03651360947205773,0.1508280754856859,0.1289079018411248,0.11718908925380866,-0.022596717869908578,-0.030753421662995994,-0.027676942246324443,1.455738237955121,-0.000238215860596247,HighVol
2006-05-23,-0.007611501254779052,-0.032016731798101716,-0.05617586734079516,-0.03988665876367903,0.1474575857797016,0.1237392261813207,0.11873709176537557,-0.02440394387472511,-0.03620520038804609,-0.03460926376081752,1.202209190788749,0.018694615505129963,HighVol
2006-05-24,0.007989407342361199,-0.005360537219283645,-0.04813311328460301,-0.032438668132838466,0.12542028463834815,0.1400863373913345,0.1237636161906185,-0.01169494831285356,-0.02692036431875411,-0.026702179933998482,2.0640822117675666,0.02029034702706123,HighVol
2006-05-25,0.012364615238877219,0.012043537013642913,-0.024589263406375128,-0.025184643267947893,0.14913610844926958,0.15760263757357842,0.1316107071800853,0.0030550062333063455,-0.013633425782318631,-0.014524864511837321,0.9957713893706458,0.009942637231761031,HighVol
2006-05-26,0.005088457985825023,0.010070458730997434,-0.006654507310598801,-0.023503601168845867,0.14592160805829069,0.14949467782083165,0.13255273798893974,0.00884035447339282,-0.007430106987792451,-0.009450748702875433,0.790632113322384,-0.00981428704550491,HighVol
2006-05-30,-0.017760039901601132,-0.000238215860596247,-0.0262553171561436,-0.0329757948418693,0.1969910188611778,0.17110759995405747,0.14324417438535855,-0.006421998229096837,-0.023434854029363072,-0.026773857101508702,0.9047790565722569,0.005630956870373849,HighVol
2006-05-31,0.01118169967978444,0.018694615505129963,-0.013920656783668162,-0.029456884661590577,0.19633837043690455,0.184703350382578,0.14689549718827763,0.006114901275106055,-0.011033175626863012,-0.015872246563895187,1.060920917904528,-0.012940029705115985,HighVol
2006-06-01,0.009568369718903735,0.02029034702706123,0.014821042647346738,-0.01650234972410547,0.19877951199214278,0.16248285196810444,0.1516686265466154,0.01423721148899082,-0.0007333448438059387,-0.0066176360542063994,0.8927340907149258,-0.023149426929651162,HighVol
2006-06-02,0.002097287633507916,0.009942637231761031,0.022105918764917964,-0.01796574217302327,0.18471558259846607,0.1583053120939141,0.15118869664608522,0.014135113074214223,0.0022804605467796613,-0.0046965364190213466,1.0786162510396973,-0.028294704022103212,HighVol
2006-06-05,-0.01457350678754965,-0.00981428704550491,0.00015733731282674412,-0.04074806827000654,0.21456898818067735,0.1760987661019465,0.15408386225392848,-0.0006601026211887628,-0.010250012838580957,-0.019232438139769714,0.9989617677861221,-0.024622419381882588,HighVol
2006-06-06,-0.002438736464111635,0.005630956870373849,0.005391399626540672,-0.041930751497553764,0.1650696079810469,0.17161035832480456,0.15405833950388778,-0.003629876725960046,-0.010525911936944077,-0.021464388521679423,1.4306125987236058,-0.03359324417408538,HighVol
2006-06-07,-0.007491792461483127,-0.012940029705115985,0.005512676920051751,-0.0509728698280969,0.14580565076577384,0.1714511353289376,0.15441013798474368,-0.011630332267248633,-0.015341951215100735,-0.028488041847457124,1.1412840178211539,-0.018751010632624632,HighVol
2006-06-08,-0.0008738372613951162,-0.023149426929651162,-0.0033287898084702894,-0.051301678076121515,0.10386180080278258,0.16645942009332693,0.15435434659484384,-0.012168201918443144,-0.01357851562221768,-0.028847931094131862,2.005758119352948,0.002942297509022529,HighVol
2006-06-09,-0.0031809692059827643,-0.028294704022103212,-0.01863339076801407,-0.04276447282064055,0.08774961910540247,0.15095573559280318,0.15027962461150693,-0.013465992741377386,-0.014551845055860158,-0.03132717829483467,0.9229412894853893,-0.0011889559788761384,HighVol
2006-06-12,-0.010849366773010849,-0.024622419381882588,-0.03419505493581887,-0.040622011003360936,0.06512071582499739,0.15167903595970977,0.1483431698319717,-0.020786075392033365,-0.023227608612019224,-0.041031252844220045,0.9292938325496425,0.0018274065643113513,HighVol
2006-06-13,-0.011613590892278536,-0.03359324417408538,-0.028151449412791796,-0.05366764133619739,0.07456938161175303,0.1379378829985277,0.15127512844826546,-0.02943725535144437,-0.031921298609313475,-0.05118130953917266,1.7163353263403625,0.017041488877424404,HighVol
2006-06-14,0.007751311458577881,-0.018751010632624632,-0.03144840170315344,-0.044931276080317106,0.12627801567573638,0.12897341680989044,0.15575324326335568,-0.018798022422884086,-0.02217348558619403,-0.04297337815872193,1.444160325719753,0.016700815219217624,HighVol
2006-06-15,0.02121469679624899,0.002942297509022529,-0.020275241921819065,-0.005754699499680882,0.22034162346770655,0.1683860993505314,0.1635723555704703,0.004100041556725609,-0.0011405353848522592,-0.022232151897851993,1.1892505876968626,-0.008800383141157275,HighVol
2006-06-16,-0.007287000139167721,-0.0011889559788761384,-0.029450018843461878,-0.007995119802722717,0.22669273823635133,0.16858851230717678,0.16463634627697163,-0.0001928158670863045,-0.008022845166420711,-0.028707163476020647,0.8337971019262077,-0.0016845693780855875,HighVol
2006-06-19,-0.007862178217681759,0.0018274065643113513,-0.02284000798837893,-0.02268626426103404,0.218665950740519,0.15869064566490693,0.16425395444875018,-0.005748243156358135,-0.014696453572451307,-0.035608771241785964,0.8583389985883749,0.01067377741032205,HighVol
2006-06-20,0.0033963719883502996,0.017041488877424404,-0.01712423419361042,-0.01182515815690588,0.19071503296350414,0.16119356712589156,0.16309431594727083,-0.000634370279530061,-0.010764821840817729,-0.031635214457573224,0.5989558029499086,-0.0014506610105863293,HighVol
2006-06-21,0.007413749687900983,0.016700815219217624,-0.0023633525771560304,0.003136295943689804,0.19024906570684577,0.16349530003364177,0.16317983517861445,0.007014849399790801,-0.00358610936060455,-0.023892595859835275,0.6913311573222123,-0.0020797731419381904,HighVol
2006-06-22,-0.004399720111556982,-0.008800383141157275,-0.005883978977529347,-0.009193182256746035,0.10810339896046443,0.164861155034947,0.16125743887564128,0.003179562785739165,-0.007513282854382797,-0.027656820615362898,0.7183197740213682,0.022577843720315904,HighVol
2006-06-23,-0.00016032181217651154,-0.0016845693780855875,-0.0028715224781278303,-0.021451407045707804,0.09629179353217246,0.1642031638667757,0.15406307430021815,0.0033085354041253456,-0.006591896667576647,-0.027177108862922128,0.5275503099420228,0.02282211811192969,HighVol
2006-06-26,0.004419694712843869,0.01067377741032205,0.012520689305539179,-0.02210251128891705,0.07215795538153946,0.1541617715129787,0.15372822411339526,0.006488606262358365,-0.001074932280358265,-0.02233758186364876,0.3741019053487513,0.022482011851761907,HighVol
2006-06-27,-0.008640763827232001,-0.0014506610105863293,0.015566106443361205,-0.013023551427525093,0.10293045162844938,0.14778647788224367,0.14367826244051451,-0.0037318836689551604,-0.00905896056599087,-0.030109042230371474,0.6896895951065191,0.025502142340011913,HighVol
2006-06-28,0.00677905274657542,-0.0020797731419381904,0.014586308170338125,-0.01732080961152227,0.10000109964206436,0.14672732406900496,0.1396775438584708,0.0015775904680095376,-0.00146336365508426,-0.02297211490443385,0.6240033913521421,0.02156327589885909,HighVol
2006-06-29,0.020200573167129976,0.022577843720315904,0.013578766903918682,-0.006971787801877349,0.16764428681783783,0.14294925922652568,0.15449499566402705,0.020413184181414135,0.01907207278934231,-0.0028821532094931435,1.0868500193380768,-0.00518575335445115,HighVol
2006-06-30,7.852086430082394e-05,0.02282211811192969,0.02109910329252962,-0.008972284540477271,0.16723230011388526,0.13499737223334432,0.15424465291098358,0.018345963966119427,0.019622489405761945,-0.002393071093692911,0.5427108118724683,-0.0033783827651319154,HighVol
2006-07-03,0.004085707580615772,0.022482011851761907,0.03339575725232602,0.009792989901525884,0.16726769154276427,0.12304908430619843,0.14548505690105912,0.019138999306883342,0.023280375660240216,0.0020093184337655057,0.24701816261106274,-0.003051854981065416,HighVol
2006-07-05,-0.005712561453724119,0.025502142340011913,0.024014486365846466,0.00647902248366794,0.1534994136530616,0.13111692058709912,0.14682815057794066,0.010914805744430156,0.017101745772962973,-0.0034673124191334503,0.7428235311808286,-0.008027025953718181,HighVol
2006-07-06,0.0029121000988996393,0.02156327589885909,0.019438656034854285,0.017029363059861913,0.15326750192051658,0.12821858152753896,0.14406420797557148,0.01190245499201148,0.019193248180970457,-0.0003393896968814092,0.5515013295395553,-0.026992869666093378,HighVol
2006-07-07,-0.006512774522351106,-0.00518575335445115,0.017275007237055773,0.011289382480107024,0.07733290327003244,0.1315470586531825,0.14634896600668515,0.0035988327472689097,0.011983523748517966,-0.006659846818643511,0.9639754953370129,-0.024406046068942144,HighVol
2006-07-10,0.0018954555450363397,-0.0033783827651319154,0.01936663349630452,0.016439499294766513,0.08000308384312384,0.13111746990394607,0.14571672167601568,0.0035839425732355767,0.013071053586372283,-0.00458660637838193,0.7347148965237644,-0.027670666510321018,HighVol
